run_label,question_id,question,topic,case_type,expected_behavior,expected_relevant_section,retrieval_method,answer_method,top_1_chunk_id,top_1_title,top_1_section,top_1_score,top_3_sections,retrieval_check_applicable,expected_section_in_top_3,confidence,confidence_reason,prompt_profile,cited_source_count,source_count,source_coverage_ratio,llm_provider,llm_model,prompt_tokens,output_tokens,thought_tokens,total_tokens,estimated_cost_usd,latency_seconds,answer,source_urls,error
gemini-strict-final,17,Hver er munurinn á skilarétti og rétti vegna galla?,skilaréttur vs galli,ambiguous,Svar á að greina samningsbundinn skilarétt frá lögbundnum úrræðum vegna galla; líklega þarf líka heimild um galla.,42. gr. Skilaréttur eftir afhendingu.,bm25,gemini:gemini-3-flash-preview,2003048.html_034,Lög um neytendakaup,34. gr. Tjón á öðrum munum.,14.284171283672972,34. gr. Tjón á öðrum munum. | 42. gr. Skilaréttur eftir afhendingu. | 40. gr. Skylda neytanda til að stuðla að efndum kaupa.,True,True,high,Sterkustu heimildirnar hafa hátt vægi og svarið vísar í fleiri en eina heimild.,strict,2,3,0.6667,gemini,gemini-3-flash-preview,1252,202,855,2309,,6.068,"Skilaréttur byggist á því að neytandi og seljandi hafi samið um hann, til dæmis ef hlutur er keyptur til reynslu, eða að rétturinn leiði af lögum eða samningi [2]. Réttur vegna galla felur aftur á móti meðal annars í sér skaðabótaábyrgð seljanda ef galli veldur tjóni á söluhlutnum sjálfum eða öðrum hlutum sem tengjast notkun hans [1]. Skylda neytanda til að greiða kaupverð fellur niður við riftun eða ef samið hefur verið um skilarétt, en að öðru leyti ber honum að greiða þótt hlut sé skilað [2].

Heimildir: [1], [2]",https://www.althingi.is/lagas/nuna/2003048.html | https://www.althingi.is/lagas/nuna/2003048.html | https://www.althingi.is/lagas/nuna/2003048.html,
gemini-strict-final,17,Hver er munurinn á skilarétti og rétti vegna galla?,skilaréttur vs galli,ambiguous,Svar á að greina samningsbundinn skilarétt frá lögbundnum úrræðum vegna galla; líklega þarf líka heimild um galla.,42. gr. Skilaréttur eftir afhendingu.,rrf-icebert-bm25,gemini:gemini-3-flash-preview,2003048.html_018,Lög um neytendakaup,18. gr. Tímamark galla.,0.03177805800756621,18. gr. Tímamark galla. | 27. gr. Tilkynning. | 30. gr. Framkvæmd úrbóta og nýrrar afhendingar.,True,False,low,Svarið segir sjálft að heimildirnar nægi ekki.,strict,3,3,1.0,gemini,gemini-3-flash-preview,1921,190,1008,3119,,6.618,"Ég finn ekki nægar upplýsingar í heimildunum til að svara þessu örugglega.

Meðfylgjandi heimildir fjalla ítarlega um réttindi neytenda þegar söluhlutur er gallaður, svo sem um fresti til að leggja fram kvörtun [2] og úrræði eins og úrbætur eða nýja afhendingu [3]. Hins vegar er ekki fjallað um almennan skilarétt (rétt til að skila vöru án þess að hún sé gölluð) í þessum textabrotum og því er ekki hægt að útskýra muninn á þessum tveimur hugtökum út frá þeim.

Heimildir: [1], [2], [3]",https://www.althingi.is/lagas/nuna/2003048.html | https://www.althingi.is/lagas/nuna/2003048.html | https://www.althingi.is/lagas/nuna/2003048.html,
gemini-strict-final,17,Hver er munurinn á skilarétti og rétti vegna galla?,skilaréttur vs galli,ambiguous,Svar á að greina samningsbundinn skilarétt frá lögbundnum úrræðum vegna galla; líklega þarf líka heimild um galla.,42. gr. Skilaréttur eftir afhendingu.,rrf-bge-m3-bm25,gemini:gemini-3-flash-preview,2003048.html_042,Lög um neytendakaup,42. gr. Skilaréttur eftir afhendingu.,0.03225806451612903,42. gr. Skilaréttur eftir afhendingu. | 57. gr. Vanefndir að því er varðar hluta hins selda. | 26. gr. Úrræði neytanda vegna galla.,True,True,low,Heimildir eða tilvísanir eru veikar og því ætti að lesa svarið með varúð.,strict,2,3,0.6667,gemini,gemini-3-flash-preview,1362,210,988,2560,,6.367,"Skilaréttur byggist aðallega á því að samið hafi verið um hann milli aðila, til dæmis ef hlutur er keyptur til reynslu, eða ef hann leiðir af öðrum lagareglum [1]. Réttur vegna galla á hins vegar við þegar söluhlutur reynist gallaður og veitir neytanda lagaleg úrræði eins og kröfu um úrbætur, nýja afhendingu, afslátt eða skaðabætur [3]. Þótt neytanda beri almennt að greiða kaupverð þótt hlut sé skilað, fellur sú skylda niður ef um samningsbundinn skilarétt er að ræða eða ef kaupum er rift vegna galla [1] [3].

Heimildir: [1], [3]",https://www.althingi.is/lagas/nuna/2003048.html | https://www.althingi.is/lagas/nuna/2003048.html | https://www.althingi.is/lagas/nuna/2003048.html,
gemini-strict-final,17,Hver er munurinn á skilarétti og rétti vegna galla?,skilaréttur vs galli,ambiguous,Svar á að greina samningsbundinn skilarétt frá lögbundnum úrræðum vegna galla; líklega þarf líka heimild um galla.,42. gr. Skilaréttur eftir afhendingu.,rrf-bge-m3-bm25-rerank,gemini:gemini-3-flash-preview,2016016.html_005,Lög um neytendasamninga,5. gr. Upplýsingagjöf fyrir samningsgerð.,0.07107163965702057,5. gr. Upplýsingagjöf fyrir samningsgerð. | 27. gr. Tilkynning. | 51. gr. Missir réttar til riftunar og afhendingar á ný.,True,False,low,Heimildir eða tilvísanir eru veikar og því ætti að lesa svarið með varúð.,strict,3,3,1.0,gemini,gemini-3-flash-preview,3167,307,1096,4570,,13.1,"Réttur til að falla frá samningi (skilaréttur) á við um fjarsölu og samninga utan fastrar starfsstöðvar, þar sem seljanda ber að upplýsa neytanda um skilyrði, tímamörk og tilhögun þess réttar [1]. Réttur vegna galla á hins vegar við þegar söluhlutur reynist gallaður og krefst þess að neytandi kvarti innan tiltekinna fresta, sem eru að lágmarki tveir mánuðir frá því að galli uppgötvast og að hámarki tvö til fimm ár [2]. Við galla getur neytandi átt rétt á lögbundnum úrræðum, svo sem riftun kaupa eða nýrri afhendingu, að því tilskildu að hlutnum sé skilað í sama ástandi og magni [1, 3]. Helsti munurinn felst þannig í því að skilaréttur tengist samningsformi og upplýsingaskyldu, en gallaréttur byggir á ástandi vörunnar og lögbundnum kvörtunarfrestum [1, 2].

Heimildir: [1], [2], [3]",https://www.althingi.is/lagas/nuna/2016016.html | https://www.althingi.is/lagas/nuna/2003048.html | https://www.althingi.is/lagas/nuna/2003048.html,
gemini-strict-final,18,Ég keypti gallaða vöru á netinu. Á ég frekar að nota réttinn til að hætta við kaupin eða gallareglurnar?,netkaup og galli,multi_source,Svar á að bera saman rétt til að falla frá netkaupum og úrræði vegna galla; líklega þarf fleiri en eina heimild.,26. gr. Úrræði neytanda vegna galla.,tfidf,gemini:gemini-3-flash-preview,2005057.html_027,[Lög um eftirlit með viðskiptaháttum og markaðssetningu],[20. gr. b.,0.1356797710015855,[20. gr. b. | 16. gr. Gallar. | 5. gr. Upplýsingaskylda fyrir samningsgerð.,True,False,low,Heimildir eða tilvísanir eru veikar og því ætti að lesa svarið með varúð.,strict,1,3,0.3333,gemini,gemini-3-flash-preview,1590,173,687,2450,,4.661,"Ég finn ekki nægar upplýsingar í heimildunum til að svara því örugglega hvort betra sé að nýta réttinn til að hætta við kaup eða gallareglur. Heimild [2] skilgreinir ítarlega hvenær söluhlutur telst gallaður, til dæmis ef hann er ekki í samræmi við kröfur eða upplýsingar frá seljanda. Hins vegar koma engar upplýsingar fram í meðfylgjandi heimildum um réttinn til að hætta við kaup (angrunarrétt) eða hvernig skuli velja á milli þessara úrræða.

Heimildir: [2]",https://www.althingi.is/lagas/nuna/2005057.html | https://www.althingi.is/lagas/nuna/2003048.html | https://www.althingi.is/lagas/nuna/2018095.html,
gemini-strict-final,18,Ég keypti gallaða vöru á netinu. Á ég frekar að nota réttinn til að hætta við kaupin eða gallareglurnar?,netkaup og galli,multi_source,Svar á að bera saman rétt til að falla frá netkaupum og úrræði vegna galla; líklega þarf fleiri en eina heimild.,26. gr. Úrræði neytanda vegna galla.,bm25,gemini:gemini-3-flash-preview,2018095.html_005,Lög um pakkaferðir og samtengda ferðatilhögun,5. gr. Upplýsingaskylda fyrir samningsgerð.,10.944752519682247,5. gr. Upplýsingaskylda fyrir samningsgerð. | 16. gr. Gallar. | 8. gr. Viðbótarskyldur við sendingarkaup.,True,False,medium,Að minnsta kosti ein heimild hefur gott vægi og svarið inniheldur tilvísanir.,strict,1,3,0.3333,gemini,gemini-3-flash-preview,1711,169,696,2576,,4.763,"Ég finn ekki nægar upplýsingar í heimildunum til að svara því örugglega hvort þú eigir frekar að nota réttinn til að hætta við kaup eða gallareglur. Heimildabrotin skilgreina hvenær vara telst gölluð, til dæmis ef hún svarar ekki til upplýsinga seljanda eða ef nauðsynlegar upplýsingar um notkun vantar [2]. Hins vegar er ekki fjallað um réttinn til að hætta við kaup eða samanburð á þessum tveimur réttarúrræðum í fyrirliggjandi textum.

Heimildir: [2]",https://www.althingi.is/lagas/nuna/2018095.html | https://www.althingi.is/lagas/nuna/2003048.html | https://www.althingi.is/lagas/nuna/2003048.html,
gemini-strict-final,18,Ég keypti gallaða vöru á netinu. Á ég frekar að nota réttinn til að hætta við kaupin eða gallareglurnar?,netkaup og galli,multi_source,Svar á að bera saman rétt til að falla frá netkaupum og úrræði vegna galla; líklega þarf fleiri en eina heimild.,26. gr. Úrræði neytanda vegna galla.,rrf-icebert-bm25,gemini:gemini-3-flash-preview,2003048.html_016,Lög um neytendakaup,16. gr. Gallar.,0.031054405392392875,16. gr. Gallar. | 21. gr. Skyldur seljanda ef fallið er frá samningi. | [10. gr.,True,False,low,Heimildir eða tilvísanir eru veikar og því ætti að lesa svarið með varúð.,strict,3,3,1.0,gemini,gemini-3-flash-preview,1978,170,,2148,,1.947,"Ef þú kaupir gallaða vöru á netinu getur þú átt rétt á að falla frá samningnum og fá endurgreiðslu, þar á meðal sendingarkostnað [2]. Vara telst gallað ef hún er ekki í samræmi við kröfur eða upplýsingar sem seljandi gaf við markaðssetningu [1]. Heimildirnar tiltaka ekki hvort sé hagstæðara að nota réttinn til að hætta við kaup eða gallareglurnar, en seljanda ber að veita upplýsingar um rétt til að falla frá kaupum eða skilarétt [3].

Heimildir: [1], [2], [3]",https://www.althingi.is/lagas/nuna/2003048.html | https://www.althingi.is/lagas/nuna/2016016.html | https://www.althingi.is/lagas/nuna/2005057.html,
gemini-strict-final,18,Ég keypti gallaða vöru á netinu. Á ég frekar að nota réttinn til að hætta við kaupin eða gallareglurnar?,netkaup og galli,multi_source,Svar á að bera saman rétt til að falla frá netkaupum og úrræði vegna galla; líklega þarf fleiri en eina heimild.,26. gr. Úrræði neytanda vegna galla.,rrf-bge-m3-bm25,gemini:gemini-3-flash-preview,2003048.html_026,Lög um neytendakaup,26. gr. Úrræði neytanda vegna galla.,0.029827662395050816,26. gr. Úrræði neytanda vegna galla. | [20. gr. b. | 61. gr. Sérreglur um neytendahugtakið í tilteknum alþjóðlegum kaupum.,True,True,low,Heimildir eða tilvísanir eru veikar og því ætti að lesa svarið með varúð.,strict,2,3,0.6667,gemini,gemini-3-flash-preview,1312,202,2072,3586,,10.578,"Ég finn ekki nægar upplýsingar í heimildunum til að svara þessu örugglega þar sem þær lýsa ekki réttinum til að hætta við kaup (afturköllunarrétti). 

Ef vara reynist hins vegar gölluð og það er ekki sök neytanda getur hann valið á milli úrbóta, nýrrar afhendingar, afsláttar eða riftunar [1]. Einnig er mögulegt að halda eftir greiðslu eða krefjast skaðabóta [1]. Þessar reglur um neytendakaup geta einnig átt við um kaup frá aðilum utan Evrópska efnahagssvæðisins ef hluturinn er til persónulegra nota [3].

Heimildir: [1], [3]",https://www.althingi.is/lagas/nuna/2003048.html | https://www.althingi.is/lagas/nuna/2005057.html | https://www.althingi.is/lagas/nuna/2003048.html,
gemini-strict-final,18,Ég keypti gallaða vöru á netinu. Á ég frekar að nota réttinn til að hætta við kaupin eða gallareglurnar?,netkaup og galli,multi_source,Svar á að bera saman rétt til að falla frá netkaupum og úrræði vegna galla; líklega þarf fleiri en eina heimild.,26. gr. Úrræði neytanda vegna galla.,rrf-bge-m3-bm25-rerank,gemini:gemini-3-flash-preview,2003048.html_026,Lög um neytendakaup,26. gr. Úrræði neytanda vegna galla.,0.1571141928434372,26. gr. Úrræði neytanda vegna galla. | 16. gr. Gallar. | 57. gr. Vanefndir að því er varðar hluta hins selda.,True,True,low,Heimildir eða tilvísanir eru veikar og því ætti að lesa svarið með varúð.,strict,2,3,0.6667,gemini,gemini-3-flash-preview,1630,191,730,2551,,13.133,"Ég finn ekki nægar upplýsingar í heimildunum til að svara því örugglega hvort betra sé að nota réttinn til að hætta við kaupin eða gallareglurnar, þar sem heimildirnar fjalla eingöngu um réttindi vegna galla. Samkvæmt þeim getur neytandi krafist úrbóta, nýrrar afhendingar, afsláttar eða riftunar ef vara telst gölluð og það er ekki sök neytanda [1]. Vara telst meðal annars gölluð ef hún er ekki í samræmi við kröfur í samningi eða ef nauðsynlegar upplýsingar um notkun fylgja ekki með [2].

Heimildir: [1], [2]",https://www.althingi.is/lagas/nuna/2003048.html | https://www.althingi.is/lagas/nuna/2003048.html | https://www.althingi.is/lagas/nuna/2003048.html,
gemini-strict-final,19,Getur þú sagt mér hvort ég eigi að höfða mál gegn seljandanum mínum?,lögfræðiráðgjöf,no_source,Svar á að forðast endanlega lögfræðiráðgjöf og segja að heimildir nægi ekki til að meta einstakt dómsmál.,NO_RELEVANT_SOURCE,tfidf,gemini:gemini-3-flash-preview,2016016.html_027,Lög um neytendasamninga,27. gr. Eftirlit og ákvarðanir Neytendastofu.,0.19751096488553918,27. gr. Eftirlit og ákvarðanir Neytendastofu. | 19. gr. Eftirlit. | 25. gr.,False,False,low,Heimildir eða tilvísanir eru veikar og því ætti að lesa svarið með varúð.,strict,3,3,1.0,gemini,gemini-3-flash-preview,1660,184,1244,3088,,6.973,"Ég finn ekki nægar upplýsingar í heimildunum til að svara því örugglega hvort þú eigir að höfða mál gegn seljanda þínum. Samkvæmt heimildunum þarf úrskurður áfrýjunarnefndar neytendamála að liggja fyrir áður en ákvörðun Neytendastofu er borin undir dómstóla [1], [2], [3]. Ef aðili vill ekki una úrskurði nefndarinnar er hægt að höfða mál til ógildingar innan sex mánaða frá því að vitneskja um úrskurðinn fékkst [1], [2], [3].

Heimildir: [1], [2], [3]",https://www.althingi.is/lagas/nuna/2016016.html | https://www.althingi.is/lagas/nuna/2002030.html | https://www.althingi.is/lagas/nuna/2005057.html,
gemini-strict-final,19,Getur þú sagt mér hvort ég eigi að höfða mál gegn seljandanum mínum?,lögfræðiráðgjöf,no_source,Svar á að forðast endanlega lögfræðiráðgjöf og segja að heimildir nægi ekki til að meta einstakt dómsmál.,NO_RELEVANT_SOURCE,bm25,gemini:gemini-3-flash-preview,2016016.html_027,Lög um neytendasamninga,27. gr. Eftirlit og ákvarðanir Neytendastofu.,9.48136522898242,27. gr. Eftirlit og ákvarðanir Neytendastofu. | 19. gr. Eftirlit. | 25. gr.,False,False,high,Sterkustu heimildirnar hafa hátt vægi og svarið vísar í fleiri en eina heimild.,strict,3,3,1.0,gemini,gemini-3-flash-preview,1660,194,821,2675,,4.899,"Ég finn ekki nægar upplýsingar í heimildunum til að svara því örugglega hvort þú eigir að höfða mál gegn seljanda þínum í þínu tilviki. Heimildirnar kveða hins vegar á um að ákvörðun Neytendastofu verði ekki borin undir dómstóla fyrr en úrskurður áfrýjunarnefndar neytendamála liggur fyrir [1], [2], [3]. Ef aðili vill ekki una þeim úrskurði getur hann höfðað mál til ógildingar fyrir dómstólum innan sex mánaða frá því að vitneskja um úrskurðinn fékkst [1], [2].

Heimildir: [1], [2], [3]",https://www.althingi.is/lagas/nuna/2016016.html | https://www.althingi.is/lagas/nuna/2002030.html | https://www.althingi.is/lagas/nuna/2005057.html,
gemini-strict-final,19,Getur þú sagt mér hvort ég eigi að höfða mál gegn seljandanum mínum?,lögfræðiráðgjöf,no_source,Svar á að forðast endanlega lögfræðiráðgjöf og segja að heimildir nægi ekki til að meta einstakt dómsmál.,NO_RELEVANT_SOURCE,rrf-icebert-bm25,gemini:gemini-3-flash-preview,2016016.html_021,Lög um neytendasamninga,21. gr. Skyldur seljanda ef fallið er frá samningi.,0.027757078986587184,21. gr. Skyldur seljanda ef fallið er frá samningi. | 37. gr. Kaupverð. | 27. gr. Eftirlit og ákvarðanir Neytendastofu.,False,False,low,Heimildir eða tilvísanir eru veikar og því ætti að lesa svarið með varúð.,strict,2,3,0.6667,gemini,gemini-3-flash-preview,1871,200,747,2818,,5.144,"Ég finn ekki nægar upplýsingar í heimildunum til að svara því hvort þú eigir að höfða mál í þínu tiltekna tilfelli. Samkvæmt lögum verður ákvörðun Neytendastofu ekki borin undir dómstóla fyrr en úrskurður áfrýjunarnefndar neytendamála liggur fyrir [3]. Ef aðili vill ekki una þeim úrskurði er hægt að höfða mál til ógildingar innan sex mánaða frá því að vitneskja um hann barst [3]. Seljandi ber jafnframt skyldu til að endurgreiða neytanda innan 14 daga ef fallið er frá samningi í samræmi við lög [1].

Heimildir: [1], [3]",https://www.althingi.is/lagas/nuna/2016016.html | https://www.althingi.is/lagas/nuna/2003048.html | https://www.althingi.is/lagas/nuna/2016016.html,
gemini-strict-final,19,Getur þú sagt mér hvort ég eigi að höfða mál gegn seljandanum mínum?,lögfræðiráðgjöf,no_source,Svar á að forðast endanlega lögfræðiráðgjöf og segja að heimildir nægi ekki til að meta einstakt dómsmál.,NO_RELEVANT_SOURCE,rrf-bge-m3-bm25,gemini:gemini-3-flash-preview,2003048.html_044,Lög um neytendakaup,44. gr. Réttur til að krefjast efnda.,0.026151315789473682,44. gr. Réttur til að krefjast efnda. | 25. gr. Upplýsingaskylda um hindrun. | 47. gr. Upplýsingaskylda um hindrun.,False,False,low,Heimildir eða tilvísanir eru veikar og því ætti að lesa svarið með varúð.,strict,2,3,0.6667,gemini,gemini-3-flash-preview,1212,176,1151,2539,,6.68,"Ég finn ekki nægar upplýsingar í heimildunum til að svara því örugglega hvort þú eigir að höfða mál gegn seljandanum. Heimildirnar tilgreina að neytandi geti krafist bóta fyrir tjón ef seljandi vanrækir að upplýsa um hindranir sem koma í veg fyrir að kaupin séu efnd á réttum tíma [2]. Þá er fjallað um rétt seljanda til að krefjast greiðslu og hvenær sá réttur fellur niður, en þær veita ekki lögfræðilega ráðgjöf um málshöfðun [1].

Heimildir: [1], [2]",https://www.althingi.is/lagas/nuna/2003048.html | https://www.althingi.is/lagas/nuna/2003048.html | https://www.althingi.is/lagas/nuna/2003048.html,
gemini-strict-final,19,Getur þú sagt mér hvort ég eigi að höfða mál gegn seljandanum mínum?,lögfræðiráðgjöf,no_source,Svar á að forðast endanlega lögfræðiráðgjöf og segja að heimildir nægi ekki til að meta einstakt dómsmál.,NO_RELEVANT_SOURCE,rrf-bge-m3-bm25-rerank,gemini:gemini-3-flash-preview,2016016.html_005,Lög um neytendasamninga,5. gr. Upplýsingagjöf fyrir samningsgerð.,0.0864756852388382,5. gr. Upplýsingagjöf fyrir samningsgerð. | 2. gr. Skilgreiningar. | 35. gr. Krafa á hendur fyrri söluaðila.,False,False,low,Heimildir eða tilvísanir eru veikar og því ætti að lesa svarið með varúð.,strict,2,3,0.6667,gemini,gemini-3-flash-preview,3726,160,848,4734,,12.94,"Ég finn ekki nægar upplýsingar í heimildunum til að svara því örugglega hvort þú eigir að höfða mál. Heimildirnar kveða á um að seljandi skuli upplýsa neytendur um lögbundin úrræði vegna galla og hvort til staðar sé kerfi til að leysa úr ágreiningi utan dómstóla [1]. Jafnframt kemur fram að neytandi geti undir ákveðnum kringumstæðum beint gallakröfu sinni gegn fyrri söluaðila [3].

Heimildir: [1], [3]",https://www.althingi.is/lagas/nuna/2016016.html | https://www.althingi.is/lagas/nuna/2016016.html | https://www.althingi.is/lagas/nuna/2003048.html,
gemini-strict-final,20,Hver eru bestu heyrnartólin til að kaupa í dag?,utan sviðs,no_source,Svar á að segja að spurningin falli utan neytendaréttarheimilda verkefnisins eða að heimildir nægi ekki.,NO_RELEVANT_SOURCE,tfidf,gemini:gemini-3-flash-preview,2016016.html_017,Lög um neytendasamninga,17. gr. Frestur til að falla frá samningi.,0.23269165222135757,17. gr. Frestur til að falla frá samningi. | [20. gr. b. | 5. gr. Góðir viðskiptahættir.,False,False,low,Svarið segir sjálft að heimildirnar nægi ekki.,strict,3,3,1.0,gemini,gemini-3-flash-preview,1505,119,1133,2757,,5.893,"Ég finn ekki nægar upplýsingar í heimildunum til að svara þessu örugglega. Meðfylgjandi gögn fjalla um rétt neytenda til að falla frá samningum [1], eftirlit með viðskiptaháttum [2] og reglur um fasteignalán [3]. Þau innihalda enga umfjöllun um gæði eða tegundir heyrnartóla.

Heimildir: [1], [2], [3]",https://www.althingi.is/lagas/nuna/2016016.html | https://www.althingi.is/lagas/nuna/2005057.html | https://www.althingi.is/lagas/nuna/2016118.html,
gemini-strict-final,20,Hver eru bestu heyrnartólin til að kaupa í dag?,utan sviðs,no_source,Svar á að segja að spurningin falli utan neytendaréttarheimilda verkefnisins eða að heimildir nægi ekki.,NO_RELEVANT_SOURCE,bm25,gemini:gemini-3-flash-preview,2018095.html_014,Lög um pakkaferðir og samtengda ferðatilhögun,"14. gr. Afsláttur, endurgreiðsla og úrbætur vegna verulegra breytinga á samningi um pakkaferð.",8.081459579333576,"14. gr. Afsláttur, endurgreiðsla og úrbætur vegna verulegra breytinga á samningi um pakkaferð. | 6. gr. Góðir viðskiptahættir. | 27. gr. Tilkynning.",False,False,low,Svarið segir sjálft að heimildirnar nægi ekki.,strict,3,3,1.0,gemini,gemini-3-flash-preview,1693,124,754,2571,,4.393,"Ég finn ekki nægar upplýsingar í heimildunum til að svara þessu örugglega. Meðfylgjandi heimildabrot fjalla um lög vegna pakkaferða [1], skiptileigusamninga [2] og fresti til að tilkynna um galla á söluhlutum [3]. Þau innihalda engar upplýsingar um heyrnartól eða gæði þeirra.

Heimildir: [1], [2], [3]",https://www.althingi.is/lagas/nuna/2018095.html | https://www.althingi.is/lagas/nuna/2013120.html | https://www.althingi.is/lagas/nuna/2003048.html,
gemini-strict-final,20,Hver eru bestu heyrnartólin til að kaupa í dag?,utan sviðs,no_source,Svar á að segja að spurningin falli utan neytendaréttarheimilda verkefnisins eða að heimildir nægi ekki.,NO_RELEVANT_SOURCE,rrf-icebert-bm25,gemini:gemini-3-flash-preview,2013120.html_006,Lög um skiptileigusamninga fyrir afnot af húsnæði í orlofi eða frístundum o.fl.,6. gr. Góðir viðskiptahættir.,0.028177225029148854,6. gr. Góðir viðskiptahættir. | 21. gr. Skyldur seljanda ef fallið er frá samningi. | 8. gr. Viðbótarskyldur við sendingarkaup.,False,False,low,Svarið segir sjálft að heimildirnar nægi ekki.,strict,3,3,1.0,gemini,gemini-3-flash-preview,1623,134,719,2476,,4.616,"Ég finn ekki nægar upplýsingar í heimildunum til að svara þessu örugglega. Meðfylgjandi heimildabrot fjalla um lagaleg réttindi neytenda, svo sem vegna skiptileigusamninga [1], rétt til endurgreiðslu [2] og skyldur seljanda við sendingarkaup [3], en þær innihalda engar upplýsingar um gæði eða tegundir heyrnartóla.

Heimildir: [1], [2], [3]",https://www.althingi.is/lagas/nuna/2013120.html | https://www.althingi.is/lagas/nuna/2016016.html | https://www.althingi.is/lagas/nuna/2003048.html,
gemini-strict-final,20,Hver eru bestu heyrnartólin til að kaupa í dag?,utan sviðs,no_source,Svar á að segja að spurningin falli utan neytendaréttarheimilda verkefnisins eða að heimildir nægi ekki.,NO_RELEVANT_SOURCE,rrf-bge-m3-bm25,gemini:gemini-3-flash-preview,2003048.html_027,Lög um neytendakaup,27. gr. Tilkynning.,0.029386529386529386,27. gr. Tilkynning. | 61. gr. Sérreglur um neytendahugtakið í tilteknum alþjóðlegum kaupum. | 23. gr. Riftun.,False,False,low,Svarið segir sjálft að heimildirnar nægi ekki.,strict,2,3,0.6667,gemini,gemini-3-flash-preview,1578,155,760,2493,,4.755,"Ég finn ekki nægar upplýsingar í heimildunum til að svara þessu örugglega. Heimildabrotin fjalla um lagalegan rétt neytenda vegna galla og afhendingu á söluhlutum, en ekki um gæði eða tegundir heyrnartóla [1], [3]. Í heimildunum koma fram upplýsingar um fresti til að tilkynna galla og reglur um riftun kaups ef afhending dregst, en þær mæla ekki með sérstökum vörumerkjum [1], [3].

Heimildir: [1], [3]",https://www.althingi.is/lagas/nuna/2003048.html | https://www.althingi.is/lagas/nuna/2003048.html | https://www.althingi.is/lagas/nuna/2003048.html,
gemini-strict-final,20,Hver eru bestu heyrnartólin til að kaupa í dag?,utan sviðs,no_source,Svar á að segja að spurningin falli utan neytendaréttarheimilda verkefnisins eða að heimildir nægi ekki.,NO_RELEVANT_SOURCE,rrf-bge-m3-bm25-rerank,gemini:gemini-3-flash-preview,2003048.html_017,Lög um neytendakaup,17. gr. Hlutur seldur „í því ástandi sem hann er“. Sala á uppboði.,2.9237502531032078e-05,17. gr. Hlutur seldur „í því ástandi sem hann er“. Sala á uppboði. | 7. gr. Afhendingin. | [15. gr.,False,False,low,Svarið segir sjálft að heimildirnar nægi ekki.,strict,3,3,1.0,gemini,gemini-3-flash-preview,1563,120,696,2379,,10.167,"Ég finn ekki nægar upplýsingar í heimildunum til að svara þessu örugglega. Meðfylgjandi heimildir fjalla um lagaleg atriði eins og galla á vörum [1], afhendingu [2] og reglur um samanburðarauglýsingar [3], en þær innihalda engar upplýsingar um heyrnartól eða gæði þeirra.

Heimildir: [1], [2], [3]",https://www.althingi.is/lagas/nuna/2003048.html | https://www.althingi.is/lagas/nuna/2003048.html | https://www.althingi.is/lagas/nuna/2005057.html,
